Index,Position,High Score,High Rebound,High Assist,High Steal,High Free Throws,High Three Pointers,High Block,Total Games,Total Points,Hall Of Famer,Points,Assists,Rebound,Height,Weight,Country,Previous Team,Birthdate,Total Awards,Draft Year,Draft Round,Draft Pick
137,6,8,0,2,0,1,0,0,153,1040,False,6.8,2.3,2.3,1.8,77.0,72,256,1918,0,-1,-1,-1
138,6,0,0,0,0,0,0,0,92,350,False,3.8,1.1,1.0,1.91,79.0,72,163,1955,1,1977,1,13
139,3,0,0,0,0,0,0,0,31,147,False,4.7,0.6,5.5,1.96,100.0,72,426,1933,0,1955,2,13
140,6,6,0,3,0,4,0,0,114,424,False,3.7,1.2,1.0,1.88,79.0,72,557,1938,1,1960,2,9
141,3,0,0,0,0,0,0,0,55,301,False,5.5,0.4,2.8,1.96,93.0,72,401,1947,0,1969,8,103
142,6,8,4,7,1,5,0,1,569,3770,False,6.6,3.1,1.7,1.88,91.0,52,199,1979,1,-1,-1,-1
143,3,14,6,2,2,3,1,3,503,3282,False,6.5,0.8,3.5,2.06,107.0,72,271,1988,0,2008,1,27
144,6,0,0,0,0,0,0,0,11,35,False,3.2,1.5,1.3,1.93,84.0,72,573,1947,0,1969,6,73
145,6,0,0,0,0,0,0,0,15,77,False,5.1,1.2,2.5,2.01,97.0,72,437,1993,0,-1,-1,-1
146,1,21,15,2,2,13,0,4,471,2479,False,5.3,0.6,7.1,2.13,116.0,70,193,1986,0,2008,2,36
147,0,12,6,5,2,5,2,3,467,3311,False,7.1,2.2,2.5,1.98,95.0,72,324,1966,0,1987,2,39
148,5,13,5,3,2,3,2,1,486,1852,False,3.8,0.8,2.9,2.03,98.0,72,5,1967,0,-1,-1,-1
150,6,0,0,0,0,0,0,0,43,137,False,3.2,1.2,1.5,1.88,86.0,72,257,1931,0,1953,-1,-1
151,6,23,7,8,3,9,4,1,696,6863,False,9.9,3.4,1.7,1.8,84.0,72,493,1974,1,-1,-1,-1
152,6,18,0,12,0,8,0,0,711,6328,False,8.9,3.5,3.5,1.85,79.0,72,381,1936,0,1960,5,39
153,6,0,0,0,0,0,0,0,30,65,False,2.2,0.7,0.0,1.78,62.0,72,331,1916,0,-1,-1,-1
154,5,23,8,6,3,9,0,2,1001,7990,False,8.0,1.6,3.2,2.03,97.0,72,578,1968,3,1991,1,9
155,6,25,3,11,2,10,4,1,976,9259,False,5.3,1.9,1.2,1.8,83.0,72,557,1987,1,2008,1,9
156,3,2,1,0,0,0,0,0,27,42,False,1.6,0.1,1.2,2.08,107.0,72,251,1984,0,2006,2,41
157,0,12,8,4,3,6,1,2,432,3285,False,7.6,1.2,4.7,2.08,131.0,72,20,1969,1,1991,2,48
160,3,0,0,0,0,0,0,0,212,1724,False,9.2,2.8,6.4,2.06,95.0,35,309,2001,0,2020,1,9
161,1,13,7,1,0,7,0,1,352,1958,False,5.6,0.8,4.5,2.06,109.0,72,479,1969,0,1991,1,15
162,6,0,0,0,0,0,0,0,130,1085,False,8.3,2.5,1.2,1.88,77.0,72,429,1952,0,1973,4,55
163,6,7,1,1,0,0,1,1,142,379,False,2.7,1.4,0.7,1.88,82.0,72,163,1979,0,1999,1,14
164,1,15,12,8,2,4,0,2,733,3516,False,4.8,2.0,4.6,2.08,107.0,72,474,1948,0,1970,3,46
167,4,8,7,2,1,3,0,3,237,690,False,2.9,0.4,2.7,2.06,113.0,72,20,1987,0,2009,2,31
168,1,28,22,5,3,6,1,4,303,5046,False,18.0,1.7,10.0,2.13,113.0,5,19,1998,2,2018,1,1
169,6,3,4,0,1,2,1,0,208,2178,False,10.5,1.1,4.0,1.96,98.0,74,274,1983,0,-1,-1,-1
170,2,0,1,0,0,0,0,0,68,221,False,3.5,0.3,3.3,2.11,122.0,47,271,1999,0,2020,1,27
171,6,0,0,0,0,0,0,0,14,22,False,1.6,0.2,1.2,1.96,102.0,72,263,1990,0,-1,-1,-1
173,1,0,0,0,0,0,0,0,21,37,False,1.8,0.5,1.0,2.13,109.0,72,546,1968,0,1990,2,50
174,3,0,0,0,0,0,0,0,34,119,False,3.5,0.7,0.0,1.88,82.0,72,203,1924,0,1948,-1,-1
175,7,0,0,0,0,0,0,0,207,1503,False,7.3,1.1,2.6,1.98,100.0,72,200,1995,0,2017,2,40
177,3,21,0,5,0,7,0,0,321,3123,False,9.7,2.1,3.1,1.93,93.0,72,173,1927,0,1952,1,2
178,1,0,0,0,0,0,0,0,95,251,False,2.6,0.4,2.5,2.16,132.0,16,54,1980,0,2000,1,24
179,6,35,7,15,5,12,1,1,665,5802,False,8.7,6.0,2.6,1.83,84.0,72,60,1960,0,1982,1,12
180,3,0,0,0,0,0,0,0,208,2760,False,12.0,0.9,6.4,2.08,107.0,72,163,1999,1,2018,1,2
182,6,13,0,5,0,4,0,1,147,389,False,2.6,1.1,1.7,1.96,84.0,72,558,1951,0,1974,2,23
183,3,13,7,1,3,5,0,2,595,5246,False,8.8,0.8,5.0,2.06,100.0,72,464,1957,0,1979,1,6
184,3,39,14,6,2,12,0,4,928,11834,False,12.8,1.4,5.1,2.11,112.0,72,383,1961,2,1983,1,7
185,6,4,1,1,0,2,0,0,73,241,False,3.3,0.6,1.7,1.98,97.0,72,577,1975,0,1998,2,45
186,4,0,0,0,0,0,0,0,36,44,False,1.2,0.2,1.0,2.06,113.0,3,369,1990,0,2014,2,49
190,0,0,0,0,0,0,0,0,96,300,False,3.1,1.8,1.4,1.93,100.0,72,631,1993,0,-1,-1,-1
191,3,28,12,3,4,7,1,3,791,11839,False,15.0,1.9,7.4,2.11,109.0,72,233,1971,5,1993,1,8
192,0,3,2,2,1,2,1,1,56,174,False,3.1,1.4,1.2,1.93,91.0,72,589,1996,0,2016,1,17
