Index,Position,High Score,High Rebound,High Assist,High Steal,High Field Goals,High Free Throws,High Three Pointers,High Block,Total Games,Total Points,Hall Of Famer,Points,Assists,Rebound,Height,Weight,Country,Previous Team,Birthdate,Experience,Total Awards,Draft Year,Draft Round,Draft Pick
2852,3,19,5,3,2,7,5,0,2,729,5914,FALSE,8.1,1.1,4,2.11,98,72,317,1952,11,2,1974,1,9
2853,3,42,18,6,3,16,10,0,0,631,8736,FALSE,13.8,2.5,5.3,1.96,98,72,131,1948,9,0,1970,1,13
2854,3,24,0,0,0,9,6,0,0,263,2397,FALSE,9.1,0.9,6,1.96,93,72,63,1936,4,0,1958,6,42
2857,1,4,1,0,0,2,1,0,0,278,980,FALSE,3.5,0.3,3,2.11,107,72,84,1959,8,0,1982,1,22
2858,1,8,0,3,0,4,3,0,0,118,289,FALSE,2.4,0.5,2,1.98,95,72,471,1926,2,0,1950,1,9
2860,3,0,0,0,0,0,0,0,0,108,466,FALSE,4.3,1,4.6,2.01,95,72,472,1961,3,0,1983,2,38
2861,6,4,0,2,0,2,1,0,0,125,575,FALSE,4.6,2.6,1.4,1.85,77,72,517,1938,2,0,1960,3,19
2862,3,28,1,1,1,12,10,0,2,297,2533,FALSE,8.5,0.8,4.8,2.06,88,72,314,1951,6,0,1973,2,25
2864,6,0,0,0,0,0,0,0,0,55,262,FALSE,4.8,0.7,1.4,1.93,95,72,148,1978,1,0,-1,-1,-1
2866,6,5,1,0,0,2,0,1,0,123,846,FALSE,6.9,1.4,1.8,1.96,81,72,544,1991,5,0,2014,2,58
2868,0,15,10,5,2,6,5,3,2,433,2333,FALSE,5.4,2.1,3.9,2.08,109,72,163,1987,11,0,2007,2,37
2869,3,0,0,0,0,0,0,0,0,44,86,FALSE,2,0.1,1.4,2.03,91,72,297,1950,1,0,1972,3,37
2870,3,0,0,0,0,0,0,0,0,81,443,FALSE,5.5,0.6,0,1.91,79,72,454,1922,2,0,-1,-1,-1
2871,3,13,8,3,3,6,4,0,1,263,1390,FALSE,5.3,0.5,2.8,2.08,115,73,280,1979,8,0,-1,-1,-1
2872,6,5,1,2,2,2,0,1,0,40,76,FALSE,1.9,0.5,0.9,1.96,79,72,625,1971,2,0,1993,2,34
2873,6,13,3,2,3,4,4,2,1,539,4988,FALSE,9.3,1.1,2.1,1.93,95,72,274,1987,11,0,2009,2,41
2874,3,0,0,0,0,0,0,0,0,318,2658,FALSE,8.4,1.3,5.4,2.03,98,72,129,1947,5,0,1971,1,7
2875,3,4,1,0,1,2,0,0,0,39,72,FALSE,1.8,0.4,1,2.08,102,72,251,1964,2,0,1986,4,74
2876,3,19,0,0,0,9,1,0,0,193,2069,FALSE,10.7,2.8,3.9,1.96,88,72,544,1922,3,0,-1,-1,-1
2877,3,20,0,1,0,5,10,0,0,343,2338,FALSE,6.8,1.3,4.7,2.01,94,72,147,1930,5,1,1952,-1,-1
2878,6,9,0,0,0,4,1,0,0,98,516,FALSE,5.3,0.6,0,1.88,84,72,298,1926,2,0,-1,-1,-1
2879,1,12,4,1,2,5,2,0,3,204,693,FALSE,3.4,0.5,4,2.18,107,69,452,1986,5,0,-1,-1,-1
2880,0,0,0,0,0,0,0,0,0,35,79,FALSE,2.3,2.2,0.8,1.91,87,35,631,1988,2,0,-1,-1,-1
2881,6,9,0,2,0,4,1,0,0,144,640,FALSE,4.4,1.4,1.4,1.85,75,72,595,1944,2,0,1966,2,19
2882,6,0,0,0,0,0,0,0,0,137,1074,FALSE,7.8,2.2,2.4,1.88,84,72,163,1951,2,0,1973,2,33
2883,3,0,4,0,1,0,0,0,0,105,529,FALSE,5,1.2,2.9,2.06,107,36,193,1991,3,0,-1,-1,-1
2885,6,15,8,5,3,5,2,3,3,312,2748,FALSE,10.1,2.6,4.1,1.88,91,72,501,1998,4,0,2018,2,46
2886,3,0,0,0,0,0,0,0,0,57,281,FALSE,4.9,0.6,0,1.75,77,72,164,1916,1,0,-1,-1,-1
2887,6,13,0,7,0,5,5,0,0,416,2552,FALSE,6.1,2.5,2.6,1.85,79,72,314,1948,6,0,1971,1,16
2889,6,28,3,6,3,10,8,0,1,636,6218,FALSE,9.8,2.1,1.9,1.88,88,72,28,1949,10,0,1971,2,21
2891,0,0,0,0,0,0,0,0,0,61,181,FALSE,3,0.2,3,2.06,107,72,215,1983,4,1,-1,-1,-1
2892,0,20,6,3,4,10,4,0,1,432,5892,FALSE,13.6,2.1,3.1,2.01,98,72,274,1976,9,1,1997,1,6
2893,1,13,4,2,2,6,4,0,3,669,5439,FALSE,8.1,0.9,5.6,2.08,98,72,502,1953,10,1,1975,1,11
2894,6,0,0,0,0,0,0,0,0,31,119,FALSE,3.8,1.4,0.9,1.88,82,72,545,1940,1,0,1962,3,21
2895,6,3,3,1,1,1,0,1,0,41,139,FALSE,5,1,1.8,1.93,93,72,584,1996,2,0,2020,2,60
2896,3,32,0,7,0,12,12,0,0,778,9904,FALSE,12.7,1.7,8.6,1.98,98,72,520,1938,10,0,1961,1,7
2897,4,1,1,0,0,0,1,0,0,209,1190,FALSE,4.9,0.6,3,2.06,102,72,501,1997,4,0,2018,2,49
2898,2,0,5,1,0,0,0,0,1,140,645,FALSE,4.6,0.6,3.4,2.08,118,72,263,1972,3,0,1995,1,24
2899,3,22,15,8,3,9,8,0,4,281,3149,FALSE,11.2,2.3,6.3,2.06,98,72,577,1953,4,0,1975,1,2
2900,3,27,0,0,0,11,6,0,0,365,3851,FALSE,10.6,1.4,7.6,1.96,95,72,378,1924,6,2,-1,-1,-1
2901,3,16,10,2,0,7,3,0,5,96,330,FALSE,3.4,0.5,2.7,2.06,100,72,241,1960,2,0,1983,2,29
2902,2,4,5,2,0,2,0,0,1,64,152,FALSE,2.4,0.3,2,2.03,107,72,300,1994,4,0,2015,2,33
2903,3,40,15,10,5,15,11,7,2,684,11633,FALSE,15.1,4.9,4.2,2.01,101,72,550,1991,10,1,2012,2,39
2905,1,9,8,0,2,3,3,0,2,436,3262,FALSE,7.5,0.5,5.3,2.13,120,72,557,1979,9,1,2000,1,7
2907,1,15,0,2,0,6,7,0,0,323,2163,FALSE,6.7,0.9,5.5,2.03,104,72,148,1925,6,0,1948,1,5
2908,1,47,0,8,0,17,17,0,0,439,10156,TRUE,23.1,2.8,13.4,2.08,111,72,148,1924,7,8,-1,-1,-1
2909,3,0,0,0,0,0,0,0,0,53,158,FALSE,3,0.8,2.6,2.01,95,72,338,1948,1,0,1970,4,64
2910,3,32,0,6,0,14,10,0,0,699,10063,TRUE,14.4,2.2,9.4,2.01,104,72,229,1928,10,5,1949,-1,-1
2912,0,0,0,0,0,0,0,0,0,19,16,FALSE,0.8,1.3,0.7,1.85,86,72,271,1983,2,0,-1,-1,-1
2913,0,21,7,6,3,8,7,4,3,849,8108,FALSE,9.6,1.1,2.4,1.98,100,72,377,1987,16,0,2005,2,34
2914,3,0,0,0,0,0,0,0,0,446,4507,FALSE,10.1,1.9,4.9,2.06,107,72,169,1981,8,1,2000,1,3
2915,6,20,0,4,0,9,3,0,0,605,8120,FALSE,13.4,2,3.1,1.93,88,72,477,1940,9,0,1963,1,4
2916,0,4,1,0,1,2,0,0,0,44,108,FALSE,2.5,0.3,0.7,1.98,107,59,581,1977,1,0,1997,2,33
2917,0,14,6,2,1,5,4,0,3,468,2813,FALSE,6,0.9,4.2,2.13,125,58,236,1985,10,0,2003,1,2
2918,3,0,0,0,0,0,0,0,0,56,244,FALSE,4.3,0.7,0,1.91,88,72,135,1923,1,0,-1,-1,-1
2919,6,31,11,9,4,12,10,2,1,1304,16278,FALSE,12.5,6.5,3.7,1.91,91,72,583,1976,18,5,1999,1,8
2920,0,4,4,1,1,2,2,0,1,181,510,FALSE,2.8,0.4,2.7,2.06,116,72,331,1971,8,0,1994,2,39
2921,3,0,0,0,0,0,0,0,0,28,53,FALSE,1.9,0.7,0,1.91,86,72,380,1924,1,0,-1,-1,-1
2923,2,23,17,11,2,10,7,2,2,868,9724,FALSE,11.2,2.8,7.1,2.13,118,72,448,1976,15,2,-1,-1,-1
2924,0,9,4,6,2,3,3,2,0,271,1597,FALSE,5.9,1.4,1.6,1.98,102,72,274,1990,6,0,2012,2,46
2926,3,21,0,0,0,9,4,0,0,142,1452,FALSE,10.2,1.5,8.5,2.03,102,72,539,1931,2,0,1952,-1,-1
2927,1,0,0,0,0,0,0,0,0,53,152,FALSE,2.9,0.8,0,1.93,104,72,380,1923,1,0,-1,-1,-1
2928,3,0,0,0,0,0,0,0,0,11,29,FALSE,2.6,0.1,0.8,1.96,93,72,401,1943,2,0,-1,-1,-1
2929,7,6,2,1,0,2,2,1,1,53,108,FALSE,2,0.3,0.7,2.01,95,72,240,1993,4,0,-1,-1,-1
2930,7,23,9,5,3,9,5,7,2,1032,10973,FALSE,10.6,2.6,4.2,2.03,99,72,196,1980,18,6,2000,1,5
2931,1,17,14,5,2,7,5,0,7,493,3625,FALSE,7.4,2.2,5.9,2.06,143,72,21,1970,10,1,1992,1,22
2932,3,0,0,0,0,0,0,0,0,69,295,FALSE,4.3,0.5,2.4,2.06,95,72,45,1992,4,0,2012,2,38
2933,6,41,11,7,5,15,17,7,2,1389,25279,TRUE,18.2,3,3,2.01,88,72,577,1965,19,9,1987,1,11
2934,3,0,0,0,0,0,0,0,0,12,23,FALSE,1.9,0.5,0,1.88,86,72,164,1915,1,0,-1,-1,-1
2935,3,25,10,5,5,10,5,4,2,568,6357,FALSE,11.2,1.9,4.9,2.01,100,72,19,1970,11,0,1993,1,22
2936,1,0,0,0,0,0,0,0,0,47,181,FALSE,3.9,0.2,0,2.03,92,72,625,1919,1,0,-1,-1,-1
2937,6,21,5,7,3,8,6,5,1,860,7766,FALSE,6.2,1.4,1.1,1.83,82,3,519,1988,13,2,2009,2,55
2939,7,0,0,0,0,0,0,0,0,69,287,FALSE,4.2,1.1,2.8,2.01,98,72,8,1987,4,0,-1,-1,-1
2940,3,45,19,8,5,19,14,4,5,1085,14536,FALSE,13.4,2.2,7.1,2.01,117,72,301,1985,17,7,2006,2,47
2941,7,17,6,4,2,6,4,4,1,254,2368,FALSE,8.4,3.2,2.5,1.96,93,72,503,1996,4,0,2018,2,54
2943,6,15,3,1,1,7,4,0,0,200,1801,FALSE,9,1.2,2.2,1.96,95,72,501,1971,4,0,1992,1,12
2944,6,10,2,4,1,3,4,1,0,222,1187,FALSE,5.3,3.8,1.7,1.91,82,72,274,1961,3,0,1983,2,33
2946,0,11,1,2,1,5,1,0,1,277,1902,FALSE,6.9,1.4,2.7,1.98,95,72,304,1971,5,0,1994,1,25
2948,3,0,0,0,2,0,0,0,1,15,46,FALSE,3.1,0.3,1.7,2.03,93,72,324,2002,0,0,2022,2,45
2949,3,30,13,3,3,12,6,4,4,319,3910,FALSE,12.3,1.3,5.9,2.08,113,44,452,1991,6,4,2011,1,23
2952,6,14,3,4,2,5,2,2,1,155,1311,FALSE,5.6,2.3,1.3,1.83,92,72,45,1998,1,0,2021,1,9
2953,6,57,11,13,4,19,17,9,1,413,10156,FALSE,28.3,4.4,4.3,1.85,98,72,304,1996,5,12,2017,1,13
2954,3,37,16,4,3,17,11,1,4,759,15016,FALSE,19.8,1.3,5.6,2.01,98,72,28,1956,10,2,1978,1,15
2956,3,19,7,3,1,7,5,2,1,994,8636,FALSE,8.7,1.1,3.7,2.01,98,72,325,1963,13,0,1985,3,54
2957,3,0,0,0,0,0,0,0,0,24,123,FALSE,5.1,0.9,2.1,2.01,93,72,448,1966,1,0,1988,2,43
2960,6,0,0,0,0,0,0,0,0,20,33,FALSE,1.7,1.2,0.7,1.91,99,13,263,1993,4,0,-1,-1,-1
2961,3,22,5,7,6,9,7,1,2,787,8355,FALSE,10.6,1.8,5.3,2.01,98,72,567,1947,13,0,1969,5,61
2962,3,0,0,0,0,0,0,0,0,31,181,FALSE,5.8,2,3.3,1.93,86,72,543,1931,1,0,1952,-1,-1
2963,6,23,8,6,4,10,6,3,2,747,11964,FALSE,16,2.7,3.9,1.93,98,72,454,1975,12,2,1998,2,41
2964,0,0,0,0,0,0,0,0,0,113,440,FALSE,3.9,0.5,3.1,2.11,107,72,437,1970,3,0,1994,1,18
2965,1,13,13,4,2,6,2,0,2,148,2311,FALSE,16.2,2.8,9,2.11,98,72,501,2001,1,2,2021,1,3
2966,3,0,0,0,0,0,0,0,0,12,31,FALSE,2.6,0.3,1.7,2.03,108,72,501,1999,0,0,2022,2,49
2967,3,0,0,0,0,0,0,0,0,20,16,FALSE,0.8,0.4,1.1,2.03,95,72,578,1954,1,0,1977,2,34
2968,3,5,0,4,0,2,3,0,0,231,1975,FALSE,8.5,1.4,1.8,1.93,86,72,653,1921,4,0,-1,-1,-1
2969,1,19,15,2,4,8,8,1,4,1005,5827,FALSE,5.8,0.4,4.7,2.08,113,72,274,1977,19,0,1998,1,29
2970,0,10,7,2,0,5,2,0,4,145,386,FALSE,2.7,0.3,2.7,2.08,118,26,577,1978,5,0,2000,1,11
2971,1,17,12,6,3,7,6,1,4,694,2764,FALSE,4,0.7,3.4,2.13,113,72,271,1957,12,0,1979,2,42
2972,6,0,0,0,0,0,0,0,0,25,47,FALSE,1.9,0.4,0.6,1.93,86,26,322,1998,3,0,-1,-1,-1
2973,3,0,0,0,0,0,0,0,0,29,350,FALSE,12.1,1.6,7.2,1.98,91,72,131,1931,1,0,1953,1,3
2974,3,0,0,1,0,0,0,0,0,13,45,FALSE,3.5,0.2,1.7,2.03,104,72,289,1943,1,0,1965,10,75
2975,6,34,13,8,5,13,14,2,3,767,11931,FALSE,15.6,3.6,4.7,1.93,82,72,21,1957,11,14,1979,1,5
2977,6,31,4,9,5,13,5,0,1,425,5211,FALSE,12.2,3.8,2.1,1.83,77,72,19,1955,6,0,1974,2,33
2978,0,0,0,0,0,0,0,0,0,26,77,FALSE,3,0.7,2,2.03,100,54,80,1983,1,0,2004,1,23
2979,6,32,9,5,2,8,14,3,2,386,4217,FALSE,13.5,3.9,2.6,1.91,91,72,274,1998,5,0,2017,1,11
2980,6,39,0,7,3,14,13,0,1,926,17454,TRUE,18.8,3.9,3,1.91,84,72,635,1944,13,5,1967,1,2
2981,4,18,15,3,2,6,7,1,1,646,8402,FALSE,13,2.1,8.2,2.08,113,72,216,1990,11,1,2010,1,7
2982,6,0,0,0,0,0,0,0,0,38,131,FALSE,3.4,0.7,0.9,1.91,84,72,383,1968,1,0,1991,2,30
2983,0,3,0,0,0,1,0,1,0,14,14,FALSE,1,0.1,0.4,2.01,91,22,622,1993,2,0,-1,-1,-1
2984,3,0,0,0,0,0,0,0,0,20,144,FALSE,7.2,1.1,3.5,1.93,100,72,559,1940,1,0,1962,7,59
2985,1,6,6,1,0,2,2,0,2,465,2071,FALSE,4.5,0.4,4.6,2.13,122,72,380,1971,9,1,1994,1,9
2986,6,13,5,1,3,4,3,2,1,115,530,FALSE,4.8,0.8,1.7,1.96,96,72,21,2002,1,0,2021,1,14
2987,3,12,10,4,2,5,2,4,2,286,1807,FALSE,6.3,1,4.3,2.03,93,72,326,1980,6,2,-1,-1,-1
2988,6,0,0,0,0,0,0,0,0,14,65,FALSE,1.8,1.3,0.8,1.83,75,72,352,1995,1,0,-1,-1,-1
2989,3,0,0,0,0,0,0,0,0,18,135,FALSE,7.5,1.9,3.9,1.96,98,72,595,1930,1,0,-1,-1,-1
2991,3,0,0,0,0,0,0,0,0,10,24,FALSE,2.4,0.6,1.4,2.06,98,72,306,1964,1,0,1987,2,31
2993,6,20,6,4,3,8,3,4,1,598,4743,FALSE,7.9,1.8,2,1.91,87,72,448,1989,11,0,2011,2,55
2994,3,9,0,1,0,4,1,0,0,134,365,FALSE,2.7,0.5,2.5,1.96,82,72,281,1932,3,0,-1,-1,-1
2995,6,39,10,20,5,16,8,3,2,520,4890,FALSE,9.4,7.4,3,1.85,79,72,557,1958,9,0,1979,2,43
2996,6,0,0,0,0,0,0,0,0,112,752,FALSE,6.7,2.8,2,1.85,77,72,617,1957,3,0,1980,3,52
2997,4,25,10,4,2,11,6,0,3,564,3257,FALSE,5.8,0.7,3.9,2.13,102,72,365,1975,14,0,-1,-1,-1
2998,1,0,0,0,0,0,0,0,0,682,5616,FALSE,8.2,1.6,8.2,2.11,93,72,559,1946,9,0,1968,1,6
2999,1,0,0,0,0,0,0,0,0,14,24,FALSE,1.7,0.1,0.6,2.13,118,72,618,1962,1,0,1987,2,25
3000,0,0,0,0,0,0,0,0,0,119,833,FALSE,7,1,1.5,1.93,91,72,575,1965,5,0,-1,-1,-1
3001,6,0,0,0,0,0,0,0,0,29,42,FALSE,1.4,0.6,0.6,1.96,98,72,163,2001,0,0,2022,1,26
3002,6,47,13,15,3,15,16,6,3,248,5557,FALSE,26.2,8.1,5.9,1.88,79,72,361,1999,3,9,2019,1,2
3003,4,2,3,2,0,1,0,0,0,83,160,FALSE,1.9,1,3.7,2.08,108,72,416,1991,5,0,-1,-1,-1
3004,3,17,0,3,0,7,3,0,0,348,2684,FALSE,7.7,1.2,5.1,2.01,98,72,301,1938,5,0,1960,1,4
3006,3,5,7,3,1,2,1,1,0,52,76,FALSE,1.5,0.3,1.2,2.01,105,72,256,1997,4,0,-1,-1,-1
3007,6,2,0,0,0,1,1,0,0,62,172,FALSE,2.8,0.6,1.5,1.96,86,72,265,1948,2,0,1970,2,21
3008,1,0,0,0,0,0,0,0,0,31,57,FALSE,1.8,0.3,0,2.06,104,72,372,1922,2,0,-1,-1,-1
3009,1,0,0,0,0,0,0,0,0,23,96,FALSE,4.2,0.7,3.5,2.08,107,72,437,1969,1,0,1992,2,47
3010,3,28,12,4,4,12,6,3,4,747,8184,FALSE,11,1.6,4.7,2.03,103,72,28,1966,11,1,1988,1,4
3011,6,24,3,6,1,9,5,2,0,132,430,FALSE,3.3,1.4,1,1.93,88,72,330,1991,5,0,2011,2,41
3012,3,0,0,0,0,0,0,0,0,25,55,FALSE,2.2,0.2,0.5,2.03,104,72,21,1969,1,0,1992,2,37
3013,0,0,0,0,0,0,0,0,0,13,40,FALSE,3.1,1,1.8,1.96,84,72,346,1995,3,0,-1,-1,-1
3014,3,22,15,6,3,9,4,5,4,750,7954,FALSE,3.8,0.9,2,2.06,111,72,271,1989,11,1,2011,1,13
3015,3,17,0,0,0,5,7,0,0,62,781,FALSE,12.6,3.1,0,1.88,88,72,398,1925,1,0,-1,-1,-1
3016,6,28,5,9,3,8,10,5,1,342,3583,FALSE,10.3,5.3,3.4,1.88,83,72,263,1995,5,0,2017,2,51
3017,1,3,2,0,1,1,1,0,0,74,140,FALSE,1.9,0.1,1.4,2.11,125,72,274,1986,5,0,-1,-1,-1
3019,3,26,14,5,4,10,7,7,3,783,9649,FALSE,11.2,1.8,4,2.03,99,72,271,1989,11,0,2011,1,14
3020,3,4,3,1,0,2,0,0,0,161,1200,FALSE,7.5,1.4,2.1,2.03,93,72,222,1984,4,2,2006,1,3
3021,3,4,0,0,0,2,1,0,0,155,555,FALSE,3.6,0.9,5.3,2.03,100,72,248,1932,3,0,1954,2,14
3022,6,0,0,0,0,0,0,0,0,36,72,FALSE,2,0.3,0.6,1.93,88,72,307,1967,1,0,1989,2,51
3023,6,10,2,2,1,4,3,2,0,564,5327,FALSE,9.4,0.9,2.2,1.96,95,72,220,1985,10,0,-1,-1,-1
3024,6,0,0,0,0,0,0,0,0,41,167,FALSE,4.1,0.4,1.4,2.01,88,72,304,1971,1,0,1994,2,45
3025,3,6,0,0,0,2,2,0,0,128,609,FALSE,4.8,2.7,1.3,1.91,82,72,479,1967,3,0,1989,1,25
3027,3,4,1,1,0,2,1,0,1,32,98,FALSE,3.1,0.7,2.2,2.03,88,72,479,1955,2,0,1977,1,20
3028,6,8,2,2,2,3,3,1,1,136,536,FALSE,3.9,1.5,1.5,1.88,84,72,390,1958,2,0,1982,3,69
3029,0,0,0,0,0,0,0,0,0,119,747,FALSE,6.3,1.5,1.5,1.96,84,72,539,1972,3,0,1995,2,36
3030,4,14,13,2,2,5,4,2,1,251,1832,FALSE,7.3,1.1,3.8,2.13,100,40,52,1990,7,0,2011,1,20
3031,3,0,0,0,0,0,0,0,0,46,226,FALSE,4.9,0.6,2.4,2.03,104,72,45,1995,4,0,-1,-1,-1
3032,2,0,0,0,0,0,0,0,0,155,715,FALSE,4.6,0.5,2.9,2.11,112,25,583,1976,2,0,2000,2,40
3033,3,0,0,0,0,0,0,0,0,59,210,FALSE,3.6,0.2,3.1,2.08,109,72,341,1990,2,0,2012,1,27
3034,1,34,20,4,3,13,15,3,9,838,14311,TRUE,17.1,1.1,8.5,2.08,118,72,216,1970,16,19,1992,1,2
3035,1,28,12,3,1,9,10,0,5,454,3072,FALSE,6.8,0.6,4.9,2.16,125,54,278,1986,10,1,-1,-1,-1
3036,3,0,0,0,0,0,0,0,0,23,76,FALSE,3.3,0.5,1.4,1.96,84,72,173,1924,1,0,1950,-1,-1
3037,0,7,4,1,0,3,1,1,1,302,3299,FALSE,10.9,3.8,2.9,1.91,91,19,227,1996,7,1,2015,1,7
3038,3,12,0,7,0,4,6,0,0,425,3248,FALSE,7.6,2,4.8,2.03,104,72,471,1944,7,1,1966,2,20
3039,7,11,3,0,1,4,2,2,1,278,2504,FALSE,9,0.5,2.8,1.98,100,72,577,1992,6,0,2013,1,14
3040,6,0,0,0,0,0,0,0,0,84,483,FALSE,5.8,0.5,1.3,1.91,88,13,274,1994,4,0,-1,-1,-1
3041,6,0,0,0,0,0,0,0,0,37,30,FALSE,0.8,1.4,0,1.83,75,72,240,1925,1,0,1949,-1,-1
3042,6,0,0,0,0,0,0,0,0,54,314,FALSE,5.8,1,0,1.85,79,72,203,1922,1,0,-1,-1,-1
3043,1,1,0,0,0,0,1,0,0,189,1398,FALSE,7.4,0.8,4.2,2.13,125,72,405,1989,5,0,2009,1,24
3045,6,40,5,9,3,17,13,0,1,802,13017,FALSE,16.2,3.8,4.3,1.93,86,72,163,1942,12,1,1964,1,5
3046,1,0,0,0,0,0,0,0,0,33,37,FALSE,1.1,0.1,0.8,2.13,116,72,153,1970,1,0,-1,-1,-1
3047,6,7,4,4,3,3,0,1,2,20,83,FALSE,4.2,1.3,1.6,1.93,78,72,454,1992,2,0,2014,-1,-1
3048,3,0,0,0,0,0,0,0,0,11,13,FALSE,1.2,0.1,1.3,2.06,102,72,501,1967,1,0,-1,-1,-1
3049,6,16,0,0,0,7,2,0,0,80,485,FALSE,6.1,0.3,0,1.8,77,72,143,1922,2,0,-1,-1,-1
3050,0,16,6,5,2,5,6,1,1,508,5118,FALSE,10.1,4.9,2.5,1.85,86,72,446,1968,9,0,1991,1,21
3051,1,12,9,0,0,4,4,0,4,307,3020,FALSE,9.8,0.5,6.4,2.31,137,53,424,1971,7,1,1993,2,30
3054,6,42,2,13,5,19,12,1,1,1002,17949,TRUE,17.9,4.4,2.1,1.75,75,72,376,1948,13,4,1970,2,18
3055,6,0,0,0,0,0,0,0,0,31,34,FALSE,1.1,0.3,0,1.85,79,72,312,1921,1,0,-1,-1,-1
3056,3,0,0,0,0,0,0,0,0,24,6,FALSE,0.3,0.1,0.3,2.08,104,25,196,1990,1,0,2013,2,49
3057,3,0,0,0,0,0,0,0,0,67,160,FALSE,2.4,0.2,1.7,2.06,100,72,60,1962,4,0,1984,2,31
3058,3,0,0,0,0,0,0,0,0,20,32,FALSE,1.6,0,0,1.88,79,72,484,1924,1,0,1975,8,140
3059,6,0,0,0,0,0,0,0,0,17,15,FALSE,0.9,0.1,0.2,1.98,84,72,546,1990,2,0,2012,2,47
3060,3,0,0,0,0,0,0,0,0,18,36,FALSE,2,0.3,0.6,1.96,102,72,265,1964,1,0,1987,1,17
3061,1,0,0,0,0,0,0,0,0,191,1049,FALSE,5.5,1,4.9,2.06,100,72,94,1963,5,0,1986,3,53
3062,0,3,2,0,0,1,0,1,0,729,7860,FALSE,10.8,1.5,7.8,2.11,111,72,401,1980,12,0,2001,1,14
3063,3,12,4,2,3,4,2,4,1,141,1482,FALSE,14.5,1.4,3.6,2.03,93,72,596,2000,1,0,2021,1,17
3064,6,29,10,11,5,11,5,7,1,394,5508,FALSE,20.5,6.1,5.3,1.96,82,72,607,1996,5,1,2016,1,29
3065,6,23,7,4,4,9,6,3,1,487,4817,FALSE,9.9,2.3,2.1,1.91,91,72,482,1979,9,0,2002,2,41
3066,6,50,11,12,5,18,11,9,2,410,6937,FALSE,20,6.2,4,1.93,98,13,274,1997,5,2,2016,1,7
3067,3,23,12,2,2,9,2,5,1,80,976,FALSE,12.2,1.2,4.6,2.03,102,72,262,2000,0,2,2022,1,4
3068,6,11,0,0,0,4,3,0,0,181,1471,FALSE,8.1,2.7,3.3,1.88,86,72,511,1928,3,0,1950,-1,-1
3069,3,15,9,1,2,6,5,2,2,736,8286,FALSE,11.3,1.3,4.1,2.01,107,72,84,1973,11,0,1994,1,7
3070,0,22,5,2,2,8,10,3,1,659,5943,FALSE,9,0.8,2.5,2.01,104,72,577,1971,13,0,1992,1,18
3071,3,11,0,1,0,4,3,0,0,357,1683,FALSE,4.7,0.6,4.4,2.03,98,72,155,1943,6,0,1966,2,12
3072,0,0,0,0,0,0,0,0,0,56,146,FALSE,2.6,0.9,0.8,1.96,88,72,631,1989,3,0,-1,-1,-1
3073,7,12,2,2,1,2,8,0,1,49,211,FALSE,4.3,0.9,1.9,2.06,98,8,102,1999,3,0,2018,1,29
3074,4,10,6,1,1,4,4,2,2,495,3049,FALSE,6.1,0.8,3.2,2.11,109,72,72,1991,9,0,2013,2,44
3075,6,19,0,3,0,9,6,0,0,161,1359,FALSE,8.4,0.7,0,1.75,66,72,543,1918,3,0,-1,-1,-1
3076,3,8,2,0,0,2,4,0,1,179,721,FALSE,4,0.6,2.5,2.08,108,72,317,1969,4,0,1990,1,17
3077,1,28,22,5,3,13,13,0,8,1196,11729,TRUE,9.8,1,10.3,2.18,118,15,216,1966,19,29,1991,1,4
3078,3,0,0,0,0,0,0,0,0,83,389,FALSE,4.7,0.6,2.2,2.06,107,24,309,1974,2,0,1996,1,25
3079,0,15,4,6,2,7,4,1,2,377,1804,FALSE,4.8,2.1,1.8,1.98,82,72,22,1963,9,0,1986,6,120
3080,7,1,1,0,0,0,1,0,0,252,1673,FALSE,6.9,1.7,1.7,2.01,93,73,271,1997,4,0,2018,2,47
3083,1,0,0,0,0,0,0,0,0,69,262,FALSE,3.8,0.1,3.3,2.13,116,57,28,1975,6,0,2000,1,26
3086,3,17,5,4,2,6,5,4,1,317,2252,FALSE,7.1,0.9,2.6,2.06,100,59,52,1980,7,0,2002,1,15
3087,0,4,2,2,1,2,2,1,2,202,926,FALSE,4.6,0.5,1.9,1.96,102,23,263,1993,5,0,2016,2,58
3088,6,0,0,0,0,0,0,0,0,14,13,FALSE,0.9,1.3,0,1.83,86,72,306,1928,1,0,1949,-1,-1
3089,6,0,0,0,0,0,0,0,0,50,253,FALSE,5.1,1.4,0,1.85,84,72,4,1924,1,0,1947,-1,-1
3090,0,14,5,3,1,5,8,0,0,306,2622,FALSE,8.6,1,3.1,2.06,109,72,540,1975,6,0,1999,2,43
3091,3,13,10,3,3,6,7,2,2,619,3052,FALSE,4.9,0.8,3.7,2.03,107,43,407,1976,13,0,2000,2,38
3092,3,32,17,8,3,13,10,0,6,920,15687,FALSE,17.1,2.6,8,2.08,93,72,122,1959,13,9,1981,1,20
3093,4,15,11,4,3,6,5,1,4,461,3651,FALSE,6.8,1.8,5.4,2.03,111,72,647,1993,7,0,2015,1,27
3094,6,14,4,10,2,4,4,3,0,345,2433,FALSE,7.1,2.5,1.9,1.83,79,72,133,1991,7,0,2014,1,24
3096,3,7,0,0,0,3,4,0,2,219,1036,FALSE,4.7,0.7,2.2,2.03,88,72,235,1950,4,0,1972,1,9
